sample_id,mass_avg,mass_min,mass_max,mass_var,atomic_number_mean,atomic_number_min,atomic_number_max,atomic_number_var,light_element_fraction,heavy_element_fraction,en_atom_mean,en_atom_std,en_diff_mean,en_diff_max,en_diff_var,is_ionic_like,group_mean,group_std,valence_proxy_mean,valence_proxy_max,valence_proxy_var,gap_pbe,alphax_el,alphay_el,alphaz_el,alpha_el_mean_diag,layergroup,pointgroup,has_inversion_symmetry,is_janus_like,has_out_of_plane_dipole
2CrCl3-1,39.5865,35.45,51.996,51.33189674999999,18.75,17,24,9.1875,0.75,0,2.785,0.6495190528383291,1.5000000000000002,1.5000000000000002,0,0,14.25,4.763139720814412,6.75,7,0.1875,1.735204358611071,1.712609400679774,1.712609400679774,0.5496517486849343,1.3249568500148274,p-31m,-3m,1,0,1
2CrF3-2,27.247500000000002,18.998,51.996,204.1627508,12.75,9,24,42.1875,0.75,0,3.4,1.0045894683899488,2.3200000000000003,2.3200000000000003,0,1,14.25,4.763139720814412,6.75,7,0.1875,2.022764132797049,0.8774938890281363,0.8774938890281374,0.5300856726612306,0.7616911502391681,p-31m,-3m,1,0,1
2CrI3-1,108.174,51.996,126.9,1051.9892280000001,45.75,24,53,157.6875,0,0.75,2.41,0.4330127018922194,1.0000000000000002,1.0000000000000002,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.8906930450962061,3.1654342095373997,3.1654342095374037,0.5833436884773637,2.3047373691840556,p-31m,-3m,1,0,1
2CuCl3-1,42.474000000000004,35.45,63.546,148.00972799999997,20,17,29,27,0.75,0,2.845,0.5455960043841964,1.2600000000000002,1.2600000000000002,0,0,15.5,2.598076211353316,8,11,3,0.4263778854393596,3.688715333112261,3.688715333112264,0.31832047206110087,2.565250379428542,p-31m,-3m,1,0,1
2CuF3-1,30.134999999999998,18.998,63.546,372.098307,14,9,29,75,0.75,0,3.46,0.9006664199358162,2.08,2.08,0,1,15.5,2.598076211353316,8,11,3,0.9066120030190055,1.1918965359818303,1.1918965359818263,0.2020973863235237,0.8619634860957267,p-31m,-3m,1,0,1
2GaBr3-1,77.35875,69.723,79.904,19.43489268749999,34,31,35,3,0,0,2.6725,0.4979646071760522,1.15,1.15,0,0,16,1.7320508075688772,6,7,3,2.593784613077281,1.6546307934906166,1.654630793490617,0.3478864058750322,1.2190493309520887,p-31m,-3m,1,0,0
2GaCl3-1,44.01825,35.45,69.723,220.24472418749997,20.5,17,31,36.75,0.75,0,2.8225000000000002,0.5845671475544961,1.35,1.35,0,0,16,1.7320508075688772,6,7,3,3.8295877184352465,1.1386582875089204,1.138658287508923,0.30175868380663273,0.859691752941492,p-31m,-3m,1,0,0
2GaF3-1,31.679250000000003,18.998,69.723,482.4423047,14.5,9,31,90.75,0.75,0,3.4375,0.9396375631061159,2.17,2.17,0,1,16,1.7320508075688772,6,7,3,5.826649820209332,0.42161608933874106,0.42161608933874506,0.17504339006887373,0.3394251895821199,p-31m,-3m,1,0,0
2GaI3-1,112.60575,69.723,126.9,612.9767491875001,47.5,31,53,90.75,0,0.75,2.4475000000000002,0.3680607966083865,0.8500000000000001,0.8500000000000001,0,0,16,1.7320508075688772,6,7,3,1.1525031155826637,2.8689741698978226,2.8689741698978235,0.4104419828427257,2.049463440879457,p-31m,-3m,1,0,0
2HfO3-1,56.62175,15.999,178.49,4950.6234526875005,24,8,72,768,0.75,0.25,2.9050000000000002,0.9266471820493493,2.1399999999999997,2.1399999999999997,0,1,13,5.196152422706632,5.5,6,0.75,3.470314449142186,1.4287773845646907,1.7453339858148444,0.354254848907279,1.1761220730956046,pmmn,mmm,1,0,1
2HfS3-1,68.6675,32.06,178.49,4020.3271687500005,30,16,72,588,0.75,0.25,2.26,0.5542562584220407,1.28,1.28,0,0,13,5.196152422706632,5.5,6,0.75,1.1567800561995498,4.402612104252152,4.685210840316267,0.5421797431676669,3.2100008959120285,pmmn,mmm,1,0,1
2HfSe3-1,103.85075,78.971,178.49,1857.0058801875002,43.5,34,72,270.75,0,0.25,2.2375,0.5412658773652741,1.2499999999999998,1.2499999999999998,0,0,13,5.196152422706632,5.5,6,0.75,0.2718837669691667,9.05876575376993,6.678810750965573,0.600395358092864,5.445990620942788,pmmn,mmm,1,0,1
2InBr3-1,88.633,79.904,114.82,228.58632299999994,38.5,35,49,36.75,0,0.25,2.665,0.5109549882328187,1.18,1.18,0,0,16,1.7320508075688772,6,7,3,2.7448821876954974,1.4458690963239433,1.4458690963239444,0.347884002062181,1.0798740649033565,p-31m,-3m,1,0,0
2InCl3-1,55.2925,35.45,114.82,1181.1744187499996,25,17,49,192,0.75,0.25,2.8150000000000004,0.5975575286112628,1.3800000000000001,1.3800000000000001,0,0,16,1.7320508075688772,6,7,3,3.7605209155339185,1.0306362431843439,1.030636243184345,0.301042549122112,0.7874383451636003,p-31m,-3m,1,0,0
2InF3-2,42.9535,18.998,114.82,1721.597941,19,9,49,300,0.75,0.25,3.4299999999999997,0.9526279441628824,2.2,2.2,0,1,16,1.7320508075688772,6,7,3,4.962830177173105,0.43107065983593673,0.43107065983593673,0.17456390469563307,0.34556840812250217,p-31m,-3m,1,0,0
2InI3-1,123.88,114.82,126.9,27.361200000000057,52,49,53,3,0,1,2.4400000000000004,0.38105117766515306,0.8800000000000001,0.8800000000000001,0,0,16,1.7320508075688772,6,7,3,1.597185543773032,2.2359914273254016,2.235991427325404,0.40962188502775493,1.6272015798928534,p-31m,-3m,1,0,0
2IrBr3-1,107.983,79.904,192.22,2365.290723,45.5,35,77,330.75,0,0.25,2.77,0.32908965343808655,0.7599999999999998,0.7599999999999998,0,0,15,3.4641016151377544,7.5,9,0.75,1.5667560024213807,2.340714208274841,2.3407142082748473,0.34051073121529635,1.6739797159216616,p-31m,-3m,1,0,0
2IrCl3-1,74.64250000000001,35.45,192.22,4608.156169,32,17,77,675,0.75,0.25,2.92,0.41569219381653055,0.96,0.96,0,0,15,3.4641016151377544,7.5,9,0.75,1.8225461291892902,1.7964476487058374,1.7964476487058398,0.29785811912163845,1.2969178055111052,p-31m,-3m,1,0,0
2IrF3-1,62.3035,18.998,192.22,5626.098990749998,26,9,77,867,0.75,0.25,3.535,0.7707626093681503,1.7799999999999998,1.7799999999999998,0,1,15,3.4641016151377544,7.5,9,0.75,1.6324178295517955,0.8559948715783526,0.8559948715783519,0.1804508632577815,0.6308135354714953,p-31m,-3m,1,0,0
2IrI3-1,143.23000000000002,126.9,192.22,800.0066999999998,59,53,77,108,0,1,2.545,0.19918584287042085,0.45999999999999996,0.45999999999999996,0,0,15,3.4641016151377544,7.5,9,0.75,1.3583279291195096,3.2581374305023125,3.2581374305023063,0.396413052822946,2.3042293046091884,p-31m,-3m,1,0,0
2MoBr3-1,83.9155,79.904,95.95,48.276396750000046,36.75,35,42,9.1875,0,0.25,2.76,0.3464101615137754,0.7999999999999998,0.7999999999999998,0,0,14.25,4.763139720814412,6.75,7,0.1875,1.1987940752808106,1.8275930401018057,1.8275930401018097,0.33807465685067967,1.3310869123514317,p-31m,-3m,1,0,1
2MoCl3-1,50.575,35.45,95.95,686.296875,23.25,17,42,117.1875,0.75,0.25,2.91,0.4330127018922193,1,1,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.6387043439586959,2.387977241603445,2.0798221026958896,0.3211025899807601,1.5963006447600316,c2/m11,2/m,1,0,1
2MoCl3-3,50.575,35.45,95.95,686.296875,23.25,17,42,117.1875,0.75,0.25,2.91,0.4330127018922193,1,1,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.5074732864204573,6.837590828764949,6.837590828764946,0.3454855621514526,4.673555739893782,p-62m,-6m2,0,0,1
2MoI3-1,119.16250000000001,95.95,126.9,179.60671875000006,50.25,42,53,22.6875,0,1,2.535,0.21650635094610965,0.5,0.5,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.976534823129736,2.6361503236635206,2.6361503236635233,0.3941113423165694,1.8888039965478711,p-31m,-3m,1,0,1
2MoO3-1,35.98675,15.999,95.95,1198.5304501875,16.5,8,42,216.75,0.75,0.25,3.12,0.5542562584220406,1.2799999999999998,1.2799999999999998,0,0,13.5,4.330127018922194,6,6,0,2.0674670309309464,2.042770627020765,2.4739898758404344,0.4045082071469317,1.6404229033360436,p2_1/m11,2/m,1,0,1
2NbBr3-1,83.1545,79.904,92.906,31.697250750000048,36.5,35,41,6.75,0,0.25,2.62,0.5888972745734182,1.3599999999999999,1.3599999999999999,0,0,14,5.196152422706632,6.5,7,0.75,0.10930784845923047,4.224034425923675,5.054391001410056,0.3651225499501695,3.2145159924279665,c2/m11,2/m,1,0,1
2PbTe3-1,147.5,127.6,207.2,1188.0299999999997,59.5,52,82,168.75,0,1,2.1574999999999998,0.09959292143521044,0.22999999999999998,0.22999999999999998,0,0,15.5,0.8660254037844386,5.5,6,0.75,0.26790546815369554,14.231023139012214,10.706637525480199,0.7187036766403003,8.552121447044238,p2_111,2,0,0,1
2PtF3-1,63.0185,18.998,195.08,5813.413260750001,26.25,9,78,892.6875,0.75,0.25,3.5549999999999997,0.736121593216773,1.7000000000000002,1.7000000000000002,0,1,15.25,3.031088913245535,7.75,10,1.6875,0.7577490942195881,1.0934622628087471,1.0934622628087358,0.18153170068806607,0.7894854087685164,p312,32,0,0,1
2RhBr3-1,85.65549999999999,79.904,102.91,99.23925675,37.5,35,45,18.75,0,0.25,2.79,0.2944486372867092,0.6800000000000002,0.6800000000000002,0,0,15,3.4641016151377544,7.5,9,0.75,1.3439295136088327,2.797314268152389,2.7973142681523875,0.34904212512173477,1.9812235538088372,p-31m,-3m,1,0,0
2RhCl3-1,52.315000000000005,35.45,102.91,853.2846749999999,24,17,45,147,0.75,0.25,2.94,0.3810511776651532,0.8800000000000003,0.8800000000000003,0,0,15,3.4641016151377544,7.5,9,0.75,1.5902587402081827,2.107125003736577,2.1071250037365736,0.3074849088649041,1.5072449721126848,p-31m,-3m,1,0,0
2RhF3-1,39.976,18.998,102.91,1320.229452,18,9,45,243,0.75,0.25,3.5549999999999997,0.736121593216773,1.7000000000000002,1.7000000000000002,0,1,15,3.4641016151377544,7.5,9,0.75,1.1297513281137768,1.7486693501072295,1.2778391274464935,0.2007799949347759,1.075762824162833,pmma,mmm,1,0,1
2RhF3-2,39.976,18.998,102.91,1320.229452,18,9,45,243,0.75,0.25,3.5549999999999997,0.736121593216773,1.7000000000000002,1.7000000000000002,0,1,15,3.4641016151377544,7.5,9,0.75,1.4875049104672762,1.0255071088453347,1.0255071088453314,0.18961685211312662,0.7468770232679308,p-31m,-3m,1,0,0
2RhI3-1,120.9025,102.91,126.9,107.91001875000009,51,45,53,12,0,1,2.565,0.16454482671904347,0.38000000000000034,0.38000000000000034,0,0,15,3.4641016151377544,7.5,9,0.75,0.9910661198756803,3.971098410361524,3.971098410361526,0.40267177473075627,2.7816228651512684,p-31m,-3m,1,0,0
2SbF3-1,44.688500000000005,18.998,121.76,1980.0053707500003,19.5,9,51,330.75,0.75,0.25,3.4974999999999996,0.8357145146519833,1.9300000000000002,1.9300000000000002,0,1,16.5,0.8660254037844386,6.5,7,0.75,5.087285720196227,0.5293236316734211,0.529323631673347,0.18217339454685844,0.41360688596454215,p-3,-3,1,0,0
2SbI3-1,125.61500000000001,121.76,126.9,4.953675000000001,52.5,51,53,0.75,0,1,2.5075000000000003,0.26413774815425395,0.6100000000000003,0.6100000000000003,0,0,16.5,0.8660254037844386,6.5,7,0.75,1.8256443291130335,2.976280187744561,2.976280187744561,0.43076480407578926,2.12777505985497,p-31m,-3m,1,0,0
2ScBr3-1,71.167,44.956,79.904,229.0055069999999,31.5,21,35,36.75,0,0,2.56,0.6928203230275508,1.5999999999999999,1.5999999999999999,0,0,13.5,6.06217782649107,6,7,3,2.975465541659034,1.4006518451762546,1.4006518451762529,0.33425714899323616,1.0451869464485812,p-31m,-3m,1,0,0
2ScCl3-1,37.8265,35.45,44.956,16.943256750000003,18,17,21,3,0.75,0,2.71,0.7794228634059948,1.8,1.8,0,1,13.5,6.06217782649107,6,7,3,3.922367727302634,1.0448719338781487,1.0448719338781491,0.2898951293711799,0.7932129990424927,p-31m,-3m,1,0,0
2ScF3-1,25.487500000000004,18.998,44.956,126.34083075000002,12,9,21,27,0.75,0,3.325,1.1344932789576145,2.62,2.62,0,1,13.5,6.06217782649107,6,7,3,6.883936707053714,0.4436397895229091,0.4436397895229158,0.16866977007713638,0.3519831163743204,p-31m,-3m,1,0,0
2ScI3-1,106.414,44.956,126.9,1259.0285880000001,45,21,53,192,0,0.75,2.335,0.5629165124598852,1.3,1.3,0,0,13.5,6.06217782649107,6,7,3,1.851038953349716,2.051706463612285,2.0517064636122893,0.3916894528106873,1.4983674600117538,p-31m,-3m,1,0,0
2ScI3-2,106.414,44.956,126.9,1259.0285880000001,45,21,53,192,0,0.75,2.335,0.5629165124598852,1.3,1.3,0,0,13.5,6.06217782649107,6,7,3,1.0733028864296725,2.5407857398448517,2.5626489790681797,0.40102437058389045,1.8348196964989738,pmma,mmm,1,0,1
2SnTe3-1,125.3775,118.71,127.6,14.818518750000003,51.5,50,52,0.75,0,1,2.0650000000000004,0.06062177826491076,0.14000000000000012,0.14000000000000012,0,0,15.5,0.8660254037844386,5.5,6,0.75,0.14755193169050837,34.54392791213172,17.82837703193418,0.729454271939625,17.700586405335176,p2_111,2,0,0,1
2TiO3-1,23.966,15.999,47.867,190.41926699999996,11.5,8,22,36.75,0.75,0,2.965,0.8227241335952167,1.9,1.9,0,1,13,5.196152422706632,5.5,6,0.75,2.4606855227302034,1.7922583112901065,2.8591098969517494,0.3694253649333697,1.673597857725075,pmmn,mmm,1,0,1
2TiS3-1,36.01175,32.06,47.867,46.84898418749997,17.5,16,22,6.75,0.75,0,2.3200000000000003,0.4503332099679081,1.04,1.04,0,0,13,5.196152422706632,5.5,6,0.75,0.2945522457159421,6.240220108142164,8.92267484711231,0.5540667551186602,5.238987236791044,pmmn,mmm,1,0,1
2TlBr3-1,111.023,79.904,204.38,2905.1764829999997,46.5,35,81,396.75,0,0.25,2.625,0.5802370205355738,1.3399999999999999,1.3399999999999999,0,0,16,1.7320508075688772,6,7,3,1.661320161832176,1.901605597089095,1.901605597089094,0.3626428893988442,1.3886180278590112,p-31m,-3m,1,0,0
2TlCl3-1,77.6825,35.45,204.38,5350.752168749999,33,17,81,768,0.75,0.25,2.7750000000000004,0.6668395609140177,1.54,1.54,0,0,16,1.7320508075688772,6,7,3,2.425105825520487,1.3523835646005589,1.3523835646005622,0.3162834736804163,1.0070168676271791,p-31m,-3m,1,0,0
2TlF3-1,65.34349999999999,18.998,204.38,6443.716110749998,27,9,81,972,0.75,0.25,3.3899999999999997,1.0219099764656376,2.36,2.36,0,1,16,1.7320508075688772,6,7,3,3.0462705418099194,0.6189257453456504,0.6189257453456456,0.1895310213585639,0.47579417068328667,p-31m,-3m,1,0,0
2WBr3-3,105.888,79.904,183.84,2025.5047680000002,44.75,35,74,285.1875,0,0.25,2.81,0.2598076211353316,0.6000000000000001,0.6000000000000001,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.19878676672604617,8.186202712512918,8.186202712512921,0.3867154347717225,5.5863736199325205,p-62m,-6m2,0,0,1
2WCl3-1,72.54750000000001,35.45,183.84,4128.673519,31.25,17,74,609.1875,0.75,0.25,2.96,0.34641016151377557,0.8000000000000003,0.8000000000000003,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.5475374671774773,2.1734055629621887,1.898273268192138,0.32215574721524765,1.4646115261231911,c2/m11,2/m,1,0,1
2WCl3-2,72.54750000000001,35.45,183.84,4128.673519,31.25,17,74,609.1875,0.75,0.25,2.96,0.34641016151377557,0.8000000000000003,0.8000000000000003,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.4871859274393734,6.354137043330058,6.35413704333007,0.33989146678191445,4.349388517814014,p-31m,-3m,1,0,0
2WCl3-3,72.54750000000001,35.45,183.84,4128.673519,31.25,17,74,609.1875,0.75,0.25,2.96,0.34641016151377557,0.8000000000000003,0.8000000000000003,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.7060960203070253,4.854869463561388,4.854869463561382,0.3476482831631047,3.3524624034286252,p-62m,-6m2,0,0,1
2WI3-2,141.135,126.9,183.84,607.905675,58.25,53,74,82.6875,0,1,2.585,0.1299038105676659,0.30000000000000027,0.30000000000000027,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.7053828109482884,2.50060597807041,2.5006059780704093,0.3916398190977365,1.797617258412852,p-31m,-3m,1,0,1
2WI3-3,141.135,126.9,183.84,607.905675,58.25,53,74,82.6875,0,1,2.585,0.1299038105676659,0.30000000000000027,0.30000000000000027,0,0,14.25,4.763139720814412,6.75,7,0.1875,0.22313925746263846,44.17311463032685,44.17311463032677,0.43773284422522174,29.594654034959614,p-62m,-6m2,0,0,1
2WO3-1,57.95925,15.999,183.84,5281.9877401875,24.5,8,74,816.75,0.75,0.25,3.17,0.4676537180435969,1.08,1.08,0,0,13.5,4.330127018922194,6,6,0,1.2673040000121887,2.763703318036645,2.4223530740570407,0.4092098782425066,1.865088756778731,p2_1/m11,2/m,1,0,1
2YBr3-1,82.1545,79.904,88.906,15.194250750000032,36,35,39,3,0,0.25,2.525,0.7534421012924616,1.74,1.74,0,1,13.5,6.06217782649107,6,7,3,4.086510250660241,1.0998369132196353,1.0998369132196357,0.3295165723232076,0.8430634662541595,p-31m,-3m,1,0,0
2YBr3-4,82.1545,79.904,88.906,15.194250750000032,36,35,39,3,0,0.25,2.525,0.7534421012924616,1.74,1.74,0,1,13.5,6.06217782649107,6,7,3,2.9108786262450086,1.7602533407013703,1.7399809692065162,0.3635979585207798,1.2879440894762222,pmmn,mmm,1,0,1
2YCl3-1,48.81400000000001,35.45,88.906,535.7894880000001,22.5,17,39,90.75,0.75,0.25,2.675,0.8400446416709055,1.9400000000000002,1.9400000000000002,0,1,13.5,6.06217782649107,6,7,3,5.1126171768740125,0.8286733523276881,0.8286733523276925,0.2831752595840164,0.6468406547464657,p-31m,-3m,1,0,0
2YCl3-2,48.81400000000001,35.45,88.906,535.7894880000001,22.5,17,39,90.75,0.75,0.25,2.675,0.8400446416709055,1.9400000000000002,1.9400000000000002,0,1,13.5,6.06217782649107,6,7,3,3.8576924868241695,1.2580695797378854,1.2951560448078838,0.31653260835941643,0.956586077635062,pmmn,mmm,1,0,1
2YF3-1,36.475,18.998,88.906,916.3365870000001,16.5,9,39,168.75,0.75,0.25,3.29,1.1951150572225253,2.76,2.76,0,1,13.5,6.06217782649107,6,7,3,7.72766527046932,0.37167875666126304,0.3716787566612661,0.1640287522884092,0.3024620885369795,p-31m,-3m,1,0,0
2YI3-1,117.4015,88.906,126.9,270.6645068,49.5,39,53,36.75,0,1,2.3,0.6235382907247959,1.4400000000000002,1.4400000000000002,0,0,13.5,6.06217782649107,6,7,3,2.7557446070052514,1.5847451749580668,1.58474517495807,0.39066512236646567,1.1867184907608674,p-31m,-3m,1,0,0
2ZrO3-1,34.80525,15.999,91.224,1061.0251171875,16,8,40,192,0.75,0.25,2.9124999999999996,0.9136568009925827,2.11,2.11,0,1,13,5.196152422706632,5.5,6,0.75,3.5863286119644755,1.5390875790525658,2.0467855764762377,0.3699133970949178,1.3185955175412405,pmmn,mmm,1,0,1
2ZrS3-1,46.851,32.06,91.224,656.321043,22,16,40,108,0.75,0.25,2.2675,0.5412658773652742,1.25,1.25,0,0,13,5.196152422706632,5.5,6,0.75,1.1818621131210456,4.424051642191384,5.284077059105941,0.5571622211083455,3.4217636408018905,pmmn,mmm,1,0,1
2ZrSe3-1,82.03425,78.971,91.224,28.150501687499997,35.5,34,40,6.75,0,0.25,2.245,0.5282754963085075,1.2199999999999998,1.2199999999999998,0,0,13,5.196152422706632,5.5,6,0.75,0.4096178305363375,8.527473222446089,7.5531826176194965,0.613948219250785,5.564868019772123,pmmn,mmm,1,0,1
4NbS3-2,47.2715,32.06,92.906,694.1691967500001,22.25,16,41,117.1875,0.75,0.25,2.335,0.4243524478543749,0.98,0.98,0,0,13.25,4.763139720814412,5.75,6,0.1875,0.3764244595338295,7.8163961997197875,7.1010752547196185,0.5819738575221679,5.166481770653858,p2_1/m11,2/m,1,0,1
1PdNi3S3Se5-1,64.46116666666666,32.06,106.42,505.2118379722222,29,16,46,77,0.25,0.08333333333333333,2.3683333333333336,0.28254301540748716,0.39333333333333337,0.6700000000000002,0.047022222222222194,0,14,2.8284271247461903,7.333333333333333,10,3.555555555555556,0.2737809248613381,12.968939044466111,12.821448868208485,0.3776381511189623,8.722675354597852,p1,1,0,1,1
2SrO3H4-1,17.456125,1.008,87.62,751.437782359375,8.25,1,38,136.9375,0.875,0.125,2.50875,0.8225484408227882,1.6600000000000001,2.49,0.34446666666666675,1,6.75,7.171994143890526,3,6,5.5,4.396426994563278,0.7522412935267165,0.8079118637246894,0.3052445638242259,0.6217992403585438,pm2_1b,mm2,0,0,0
1AgGa3Cl4O4-1,43.569583333333334,15.999,107.87,790.9004990763889,20,8,47,142,0.6666666666666666,0.08333333333333333,2.813333333333334,0.6983233889506748,1.02,1.63,0.3538000000000001,0,15.166666666666666,1.9930434571835665,6,11,4.666666666666667,0.2512688691768594,4.5675279621283655,4.718893700132401,0.4497126355851444,3.2453780992819703,cmm2,mm2,0,1,1
